,
WT1,2.08373556916586,2.08373556916586
WT2,2.83394311817726,2.83394311817726
WT3,1.83950404834592,1.83950404834592
T41,2.63227593883701,2.63227593883701
T42,3.16012725393817,3.16012725393817
T43,2.61541919925761,2.61541919925761
GB1,2.22852624555472,2.22852624555472
GB2,2.73877954152684,2.73877954152684
GB3,2.07848455567513,2.07848455567513
HifiH1,2.26468980530963,2.26468980530963
HifiH2,1.98535376827426,1.98535376827426
HifiH3,1.8514852406552,1.8514852406552
HifiH41,2.34940029799641,2.34940029799641
HifiH42,2.83481656190485,2.83481656190485
HifiH43,2.87243075871959,2.87243075871959
HifiHB1,2.51195331958067,2.51195331958067
HifiHB2,2.09292601707039,2.09292601707039
HifiHB3,1.78847068519865,1.78847068519865
